ID,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=94bf3c1c1c64fc87,[정보보안] 보안분석 플랫폼 개발 및 운영 담당자,한국카카오은행 성남 분당구,,"분 · Java, Golang, Python 등으로 오픈소스를 활용한 개발... 모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
https://kr.indeed.com/viewjob?jk=94064c6864564f7b,CG Artist,LOCUS 대한민국,,"크리쳐 리깅 MAYA 가능자 / PYTHON SCRIPT 가능자 MEL... PHOTOSHOP, AE) DIGITAL PAINTING/ MEL/ PYTHON SCRIPT HAIR/CLOTH 신입/경력 00명 헤어/클로스..."
https://kr.indeed.com/viewjob?jk=44914d62491e43d9,DATA ANALYST,"ODK Media, Inc. 서울",,"thinking, and embracing fun! Tech stack Python (for analytics) / R Google Bigquery... software (e.g., R, Python(for analytics..."
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=00a89d974a463f1f,FPGA 플랫폼 엔지니어(딥러닝 하드웨어 프로세서 개발),딥엑스 성남 분당구,"연봉 40,000,000원 - 99,990,000원","사용 경험 : Chip Scope/SignalTap - Language: Python/Perl, C/C++ - Vivado 또는 Synplify 또는... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=00c6b313d7d4d2d3,[S/W] 인포테인먼트 소프트웨어 개발 (서버 개발),현대자동차그룹 4.4 대한민국,,"개발 경력 보유자 - 소프트웨어 플랫폼 아키텍처 분석 가능자 - Python, Php, C++, Java and JSP, Ruby on rails 등... 소프트웨어 아키텍처 설계, python/shell , yocto/git..."
https://kr.indeed.com/viewjob?jk=3f2b40a71b253d1b,VPP Platform Backend Developer,에이치에너지 서울 강남구,,언어 1개 정도는 자신있게 활용할 수 있는 분 . 오픈소스 사용 및 애자일 개발방식에 거부감이 없으신 분 [우대조건] Python 언어 능숙 시계열 데이터베이스 사용경력 kubernetes 를 이용한 백엔드 시스템 구축 경력...
https://kr.indeed.com/viewjob?jk=7fe3cefee1ec0993,연구소 개발부문 연구원 직원 (회로설계/하드웨어설계/머신비전/이미지프로세...,모든 경기도 광명,"연봉 40,000,000원 - 45,000,000원","프로그래밍 가능자 우대 S/W 설계 부문 : - OPEN CV, TENSORFLOW, YOLO, CUDA/ Python, C++, C WindowsGUL APL, MFC Lib 활용 가능자. 머신비전/ 영상처리 개발자 * 전기..."
https://kr.indeed.com/viewjob?jk=1a642e02295c816d,[삼성청년SW아카데미] 프로젝트 컨설턴트 (멀티캠퍼스),멀티캠퍼스 경상북도 구미,,"험이 5년 이상인 자 - Java, Python, Vue.js를 활용한 웹... 응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=97968c185e65d31a,Marketing Data Engineer,네오위즈 대한민국,,다양한 목적에 맞는 데이터웨어하우스 혹은 데이터마트 구축 가능) 3. 소통 능력이 뛰어나신 분 1. Python 혹은 Bash script로 배치 스크립트 작성이 가능하신 분 2. 다양한 데이터베이스의 구조 및 처리방식...
https://kr.indeed.com/viewjob?jk=55a19c92c845685e,Developer / Designer recruit,마이뮤직테이스트 서울 논현동 • 재택 근무,,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=bfe0f5ac4f32ec89,추천 통계분석/데이터사이언티스트,카카오 4.2 성남 판교역,,기능 기계학습 모델링 지원자격 개발 경력 3년 이상 숙련된 데이터분석 능력 데이터 사이언스를 위한 언어( Python/R) 를 하나 이상 능숙하게 다룰 수 있으신 분 분석 결과를 설득력있게 전달할 수 있는 분 우대사항...
https://kr.indeed.com/viewjob?jk=1937ebb0ea172f08,데이터 엔지니어,리디 서울특별시,,"환경에서의 데이터 파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 [지원 시 유의 사항] 이름, E-mail..."
https://kr.indeed.com/viewjob?jk=75aef93bfb58ee25,금융컨설팅본부(IT개발/평가모듈개발) 신입/경력,KIS채권평가 대한민국,,"지보수 역량 - 수학/물리/통계/금융공학/금융수학 등의 전공자로서 프로그래밍(C/C++, VBA, CUDA, Python 등) 기술을 보유하거나 관련 업무 유 경험자 2. 전형절차 및 일정 (1) 서류접수 : 2020.07..."
https://kr.indeed.com/viewjob?jk=2b7bc67cebf49cc0,"빅데이터, 인공지능(AI) 외 신입/경력 정규직",thecompany 경상남도,,모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=8c8700db243d1a3c,Applications Engineer (Library Character...,Synopsys 서울,,"Working knowledge of scripting languages like TCL, Unix Shell, Python, or Perl. Prior AE/design experience is a plus. Working..."
https://kr.indeed.com/viewjob?jk=7cb77b578c0fcb1b,초소형/소형 위성의 비행 및 자세제어 S/W 연구개발자 초빙,스페이스케이 대전 유성구,"연봉 30,000,000원 - 32,000,000원","[직무내용] 비행제어 및 자세제어 S/W 연구개발 C/C++ 및 Python 개발 경험자 초소형 및 소형 위성 유경험자 우대 초소형 및 소형 위성 프로젝트 경험자 우대 - 고용보험, 산재보험, 건강보험, 국민연금 가입 [근무시..."
https://kr.indeed.com/viewjob?jk=752a4b5d63eac97c,Back-end Engineer (Python),Soomgo 서울 강남구,,래픽 처리를 위한 AWS 인프라 구축 • 5년 이상의 웹/앱 서비스 백엔드 시스템 개발 경험이 있는 분 • Python 언어를 활용한 개발 경험이 있는 분 • 성능 최적화에 대해 지속적으로 고민하고 노력하시는 분 • AWS...
https://kr.indeed.com/viewjob?jk=153b61bfd2b5f9d1,Software Engineer Intern,Intel 4.1 서울,,"environment Preferred Qualifications - Programming skills with Python - Understanding of operating systems, system software..."
https://kr.indeed.com/viewjob?jk=5fb443efe7acf5ab,데이터 분석가 영입,카카오모빌리티 성남 분당구,,"뤄보신 분 - Java, R, Python, Ruby 등 1개 이상의 주력... 모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
https://kr.indeed.com/viewjob?jk=6499242a52c76e44,KAIST 기계기술연구소 기간제근로자(전문연구요원 전직자) 모집 공고,카이스트 4.4 대전 유성구,,"대한 선행지식이 있는 사람 - AI 및 응용분야 석사학위 이상 취득자 - 영상 인식 분야 적용 유경험자 - Python 언어 개발 용이 - Tensorflow, Pytorch 등의 DL framework 개발 용이 3. 응시..."
https://kr.indeed.com/viewjob?jk=3caf63f1108ba3ca,SI 신입/경력,이엔유 대전 유성구,"연봉 26,000,000원 - 40,000,000원","연구노트 블로그 : https://enuspace.tistory.com 주요 수행 직무 - C/C++, Python, MFC, Javascript 언어를 이용한 소프트웨어 개발 - 그래픽 편집기/그래픽 엔진 개발 - 데이터베..."
https://kr.indeed.com/viewjob?jk=c7f20897b0a526c5,[S/W] 대화 플랫폼 기획,현대자동차그룹 4.4 대한민국,,"Natural UI/인공지능 기술을 활용한 제품/서비스 디자인 경험 보유자 - Java, Framer, Python/R, C/C++ 코딩 가능자 전형절차 ·지원서 접수 서류전형 면접전형 신체검사 최종합격 ·상시 채용 특성상..."
https://kr.indeed.com/viewjob?jk=7ad5a3e2d65c839f,[S/W] Computer Vision for Robotics,현대자동차그룹 4.4 대한민국,,"등) 활용 능력 보유자 - 학습에 필요한 데이터 수집/가공 유경험자 - C++, JAVA, CUDA, Python 중 1개 이상의 프로그래밍 언어 능통자 - 해외 여행에 결격 사유가 없으신 분 (남성의 경우, 병역을 마치셨거..."
https://kr.indeed.com/viewjob?jk=483b5c30ed9ccb06,AI/ 음성인식/ 차량보안/ 빅데이터/ IoT 등 R&D 부문 경력,현대오토에버 서울 강남구,,"지식 Python,Scala 언어에 대한기본 지식 인증기술 인증기술 어플리케이션 개발 - 프로그래밍 언어 선택 1개 (Java/ Python/C++ 등... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=1261d7964780dcb4,(주)웨이브웨어 2020 년도 신입사원 (개발자),웨이브웨어 대전 유성구,"연봉 25,000,000원 - 30,000,000원","유경험자 - keras/theano/tensorflow 유경험자 - python, java 유경험자 - lwjgl/jogl 을 이용한 OpenGL... tensorflow 유경험자 - python, java 유경험자..."
https://kr.indeed.com/viewjob?jk=198ae6e8dcf67bab,[S/W] 로봇 대화시스템 개발,현대자동차그룹 4.4 대한민국,,"처리에 대한 기술적 이해 보유자 ·Git 등 버전관리 및 SW 엔지니어링 툴 사용자 ·C++, JAVA, Python 중 1개 이상의 프로그래밍 언어 능통자 ·해외 여행에 결격 사유가 없으신 분 (남성의 경우, 병역을 마치셨..."
https://kr.indeed.com/viewjob?jk=9765374366b2c496,KDI 직원,한국개발연구원 세종특별자치시,,"험자 우대 · 통계프로그램(STATA, SAS, Eviews) 활용 및 프로그래밍(Fortran, MATLAB, Python) 코딩 능력 겸비자 우대 · 연구기관 근무 경험자 우대 시장정책연구부 연구원 1명 (정규직) 경제학..."
https://kr.indeed.com/viewjob?jk=e4d7fe9715ea7b87,[AI Service] 서버 개발자 채용,엔씨소프트 2.8 성남 판교역,,"4년 이상의 서버 개발 또는 시스템 개발 경력 (필수) - REST API 설계 및 개발 - Java나 Python 등 하나 이상의 프로그래밍 언어에 대한 깊이 있는 이해 - MySQL(Maria DB), SQL Server..."
https://kr.indeed.com/viewjob?jk=afe1e98ba9e200b6,신입/경력사원,앰코테크놀로지코리아 인천 연수구,,"development, Embedded system engineering 경력 우대 - Firmware, Python, C programing 경험 우대 명 인천 송도 보건 경력 (정규직) - 사업장 보건관리자 법적 선입..."
https://kr.indeed.com/viewjob?jk=91e0cff49b6a9df6,Data Center Technician,Amzn Corporate Services Korea 서울,,"vendors · Scripting skills - Bash, Python, Perl, etc. · Project coordination... 스크립팅 기술 - Bash, Python, Perl 등 보유자 · 프로젝트..."
https://kr.indeed.com/viewjob?jk=609e248684d02ecf,DBA 엔지니어,쏘카 대한민국,,"시계열 데이터베이스(InfluxDB) 구축 운영 경험 보유 • 자동화를 위한 스크립트 (shell, python, ansible) 지식 보유 • DA# 이용한 ERD 관리 경험 • 새로운 기술 도입에 대한 오픈 마인드 지원방..."
https://kr.indeed.com/viewjob?jk=f674644621285e18,유명 바이오 의료기기 스타트업 백엔드 개발자 정규직,인파트너스 서울 서초구,"연봉 50,000,000원 - 60,000,000원","웹 개발 환경에 대한 이해와 경험 웹개발 경험: Golang(또는 Python Django), REST API 단위테스트 작성, TDD 개발 우대사항 Python(Django) 또는 Golang 개발 경험 javascript..."
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=09682af104f3eaac,2020년도 국비기술교육생,대한상공회의소 광주인력개발원 광주 광산구,,통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>하둡(Hadoop)|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=4233609a843b5e96,분석지원팀 - 데이터 분석가,Nexon 성남 분당구,,및 커뮤니케이션 능력 - (필수) 새로운 기술 습득에 능동적이고 거부감이 없는 분 - (선택) R 혹은 Python을 이용한 데이터분석 능력 - (선택) SQL 기본 활용 능력 - (선택) 통계 및 분석에 대한 이론...
https://kr.indeed.com/viewjob?jk=9e6683a4a23002e1,[기술기획] [인사/경영지원] 사내시스템 개발자,한국카카오은행 성남 분당구,,통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임... 게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=b3bde1882ae8a1d8,[서울/수원/천안] IT 분야 취업 연계 훈련생,휴먼교육센터 천안 동남구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=f31b2a7e8ed731fc,DW Engineer,Toss 서울 강남구,,"숙한 SQL 활용이 가능하신 분 - 대고객 서비스관련 주요 지표 데이터 집계 및 자동화 경험이 있으신 분 - Python, Shell 활용이 가능하신 분 - 원활한 커뮤니케이션이 가능하신 분 # 우대 사항 - 효율적인 데이터..."
https://kr.indeed.com/viewjob?jk=2c01efd167df86c4,데이터 분석가(팀원급),리디 서울,,"이해 및 활용 가능 데이터에 기반한 사고 능력 비즈니스 데이터 분석 실무 경험 데이터 처리 언어 (R, Python, Scala) 사용 경험 추가 정보 우대 사항 리디 서비스 사용 경험 통계 모델링 또는 머신러닝 경험..."
https://kr.indeed.com/viewjob?jk=a358a39da5dfc360,[NAVERxLINE] Global Ad AI Engineer/AI Pl...,네이버 서울,,"learn, Tensorflow, PyTorch, MXNet 등 오픈소스 프레임워크 기반 개발 가능하신 분 - Python, Java, Scala 중 1개 이상의 언어를 활용한 소프트웨어 개발 역량 - 논문 습득, 이해 및..."
https://kr.indeed.com/viewjob?jk=a427468a8c899737,[클라우드그램] 2020년 하반기 부문별,클라우드그램 서울 강남구,,"대 고객 프로젝트 리딩 경험 - Ansible, Chef, Puppet 등 인프라 자동화 도구 경험자 - Python, Ruby, Node.js 등 스크립트 가능자 Solutions Architect (AWS 부문) (경력3..."
https://kr.indeed.com/viewjob?jk=05ce3c7d5c6c368c,Research Engineer - Machine Learning,AITRICS 서울,,learning approaches One or more software engineering skills ( Python preferred) Experience in using deep learning frameworks...
https://kr.indeed.com/viewjob?jk=4b21dc32fc0add4b,Data Scientist 채용,엔씨소프트 2.8 성남 판교역,,"자격 학력 : 석사 이상 경력기간 : 5년 ~ 10년 필수조건 DB 성능까지 고려한 SQL 프로그래밍 가능자 Python을 이용한 데이터 분석 3년 이상 경력자 (SAS, SPSS 등 통계툴만 사용 가능한 경우 제외) 대용량..."
https://kr.indeed.com/viewjob?jk=bad0f76842269b46,[해외취업] 【AI・RPAエンジニア】経験半年の方も歓迎 10ヵ国の技術者が在...,株式会社リープ 대한민국,,"격요건 【必須要件】 ・何かしらのシステム開発経験が半年以上ある方 【歓迎要件】 ・Java, PHP, .NET, Pythonのスキルをお持ちの方 ・顧客折衝や要件定義などの上流工程経験がある方 ・RPAエンジニアとしての実務経験、知識がある方..."
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=6a399a2c059ebbb1,Solutions Engineer,Confluent 서울,,Computer Science or relevant experience Proficiency in Java or Python with experience developing ETL applications What gives...
https://kr.indeed.com/viewjob?jk=20d40ee61adffeca,챗봇 플랫폼 개발자,카카오 4.2 성남 판교역,,"서비스에 대한 두려움이 없으신 분 서버 개발 Java, Scala, Kotlin 등의 JVM 기반 언어 및 Python을 이용해서 실서비스 개발 및 운영해보신 분 데이터 엔지니어 Kafka, Elasticsearch..."
https://kr.indeed.com/viewjob?jk=eb45c08f4c4a43d8,Data Analyst,Axiologic Solutions 서울,,"algorithms and data manipulation capabilities using R, Python, C++, JavaScript, Go, and other known programming languages..."
https://kr.indeed.com/viewjob?jk=07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,카카오 4.2 성남 판교역,,"관련 업무 경험자 우대사항 운영체제, 네트워크, 컴파일러, 데이터베이스에 대한 이해가 깊으신 분 Python, C++, GPU 프로그래밍 숙련자 대용량/실시간 서비스 개발/운영 경험이 많으신 분 ICPC/TopCoder..."
https://kr.indeed.com/viewjob?jk=a5cce44e4a847727,현대오토에버 경력사원 대규모 상시,현대오토에버 서울,,"경험자 - 데이터 분석을 위한 Python/MariaDB 개발 경험 보유자... 지식 Python,Scala 언어에 대한기본 지식 인증기술 인증기술 어플리케이션 개발 - 프로그래밍 언어 선택 1개 (Java/ Python/C++ 등..."
https://kr.indeed.com/viewjob?jk=e7b19736572ba66e,Python 신입/경력 정규직,태그바이컴퍼니 서울 강남구,,태그바이컴퍼니(주) Python 신입/경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] • 인플루언서 마케팅 플랫폼 [태그바... 소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=af96fe64997f8ef3,주요정보통신기반시설 취약점진단분석평가 전문가(경력),한국정보기술단 과천 과천시,,"자격요건] - 3년 이상 취약점분석평가 업무 경험자 - Shell, batch, Excel, VBA, Python 프로그램 개발 가능자 - 분석평가보고서, 제안서 작성 숙달자 - 기반보호법, 정보통신망법, 개인정보보호법 숙지..."
https://kr.indeed.com/viewjob?jk=d556a5075a39acee,데이터분석가(팀장급),리디 서울,,"대한 이해 및 활용 가능 데이터에 기반한 사고 능력 비즈니스 데이터 분석 실무 경험 데이터 처리 언어 (R, Python, Scala) 사용 경험 추가 정보 우대 사항 데이터 분석팀 리딩 경험 리디 서비스 사용 경험 통계..."
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=4cd34228af5013fd,DGIST 2019년 제1차 계약직원 공개채용 공고,대구경북과학기술원 대구 현풍면,,"우수자(SPSS, R 등 통계패키지) 외국어(영어) 구사 능력 우수자 Programming(MATLAB, Python, C/C++ 등) 가능자 · 근무기간 : 2019.3.11.~2020.3.10. ※ 단, 재계약 평가에..."
https://kr.indeed.com/viewjob?jk=8dfc9993e2aa9160,유저프로파일팀 - 데이터 모델러,Nexon 성남 분당구,,"데이터를 가치있게 활용할 수 있도록 가이드 합니다. - 주요 활용 tool : SQL, Zeppelin, Python, Scala, Tableau 지원자격 - (필수) 논리적이고 체계적인 문제 해결 및 커뮤니케이션 능력을..."
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=5a40c1062c719241,[(주)케이엠에듀] AI(인공지능) 개발자 및 빅데이터 분석 플랫폼 개발...,케이엠에듀 서울 금천구,,"우대사항 - python,java 등의 프로그래밍 언어 사용능력 -oracle, mySQL, Hadoop, Mongo DB등 Database 관련 업무경험 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷..."
https://kr.indeed.com/viewjob?jk=a000c1253a31fe78,Data Scientist,이베이 코리아 대한민국,,우대사항 ] - Hadoop 기반 빅데이터 분석 플랫폼 유경험자 - Data Science 언어 (R/ Python/Scala 등 ) 능숙 - ML 기반 데이터 분석 서비스 개발 및 운영 경력 - E-Commerce 및...
https://kr.indeed.com/viewjob?jk=2f75fbb26440b236,"[펜타시큐리티] 보안S/W 개발자 (DB, 인증, 클라우드)",펜타시큐리티시스템 서울 영등포구,,래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=b1c8dcf6b4990bbd,2020 전문연구요원 공개 채용,넷마블 서울 구로구,,"제작 과정을 고도화하기 위한 인공지능 기술 연구 개발 자격요건 * 보충역/전직 대상자에 한해 지원 가능 - Python, Java, C++ 등 한 가지 이상의 프로그래밍 언어 프레임워크 능력 - 디자인 패턴 기반 설계 및..."
https://kr.indeed.com/viewjob?jk=914773b619a944de,메가스터디 교육그룹 부문별 신입 및 경력 공개,커리어게이트 서울 강남구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=285996f91e76a862,"NAVER, LINE 서비스 플랫폼 운영",NIT Service 성남 삼평동,,"네이버/라인 서비스 플랫폼운영이란, 국내 및 해외를 포함하여 글로벌하게 제공되는 네이버/라인 서비스인 V앱, 파파고, 네이버클라우드플랫폼, 웨일, 네이버메인, 메일, 카페, 블로그, N드라이브, 폴라, 라인/라인플레이 등의..."
https://kr.indeed.com/viewjob?jk=1dfcccd87594a1a8,Production Data Analyst,하이퍼커넥트 서울,,활용할 수 있도록 가이드 Minimum Qualifications 능숙한 SQL 구현 역량 R 또는 Python 분석 코드 구현 역량 Preferred Qualifications 데이터 관련 분야 학위 보유 머신러닝...
https://kr.indeed.com/viewjob?jk=e56ad55002666f4c,Process & Data Scientist,Applied Materials Inc. 대한민국,,"systems Experience... least one programming language ( Python, R, Java, etc... writing SQL queries Qualifications..."
https://kr.indeed.com/viewjob?jk=bd2ac72a81296d15,Korea Structuring Junior,Credit Suisse 대한민국,,"several programming languages, preferably including Python with VBA Numeracy and proficiency in Excel packages, along..."
https://kr.indeed.com/viewjob?jk=65c4c2209aa2d9f2,"Design Consultant, Staff",Synopsys 대한민국,,"DFT, MBIST, and ATPG tools. • Experience scripting... Python and Tcl. Experience with Verilog or SystemVerilog RTL..."
https://kr.indeed.com/viewjob?jk=212ca67d161b7162,2020 Market Data Analyst - Seoul (Korean Speaker),Bloomberg 서울,,"languages (e.g. Python, R, JavaScript... programming/scripting languages (e.g. Python, R, JavaScript, Java) as well as SQL..."
https://kr.indeed.com/viewjob?jk=6ed2963730d3c340,Systems Engineer,Hewlett Packard Enterprise 3.8 대전,,"Programming and scripting knowledge and experience (e.g. Perl, Python, C++, etc.) Ability to gather data, perform analysis..."
